"start_url","nid"
"/Content/AboutUs/StatisticsAndReports/stats_utva2005.aspx","node/9591"
"/Content/AboutUs/StatisticsAndReports/stats_utva2003.aspx","node/9592"
"/Content/AboutUs/StatisticsAndReports/stats_utva2002.aspx","node/9593"
"/Content/AboutUs/StatisticsAndReports/stats_utva2000.aspx","node/9594"
"/Content/AboutUs/StatisticsAndReports/stats_utva2001.aspx","node/9595"
"/content/AboutUs/StatisticsAndReports/stats_TRS.aspx","node/9596"
"/content/AboutUs/StatisticsAndReports/stats_taxretail.aspx","node/9597"
"/Content/AboutUs/StatisticsAndReports/stats_tax_legislation.aspx","node/9598"
"/Content/AboutUs/StatisticsAndReports/stats_SST.aspx","node/9599"
"/Content/AboutUs/StatisticsAndReports/stats_SpiritsTaxes.aspx","node/9600"
"/content/aboutus/statisticsandreports/stats_realproperty.aspx","node/9601"
"/Content/AboutUs/StatisticsAndReports/stats_proptaxctyratios.aspx","node/9602"
"/content/AboutUs/StatisticsAndReports/stats_proptaxstats.aspx","node/9603"
"/Content/AboutUs/StatisticsAndReports/stats_Nongeneral_Fund_Archives.aspx","node/9604"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2016.aspx","node/9605"
"/Content/AboutUs/StatisticsAndReports/stats_utva2004.aspx","node/9606"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2015.aspx","node/9607"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2012.aspx","node/9608"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2010.aspx","node/9609"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2013.aspx","node/9610"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2009.aspx","node/9611"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2005.aspx","node/9612"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2007.aspx","node/9613"
"/Content/AboutUs/StatisticsAndReports/stats_proptaxstats_LevyDetail.aspx","node/9614"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2006.aspx","node/9615"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2004.aspx","node/9616"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2008.aspx","node/9617"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2002.aspx","node/9618"
"/content/aboutus/statisticsandreports/stats_HighTech_TaxIncentives.aspx","node/9619"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2001.aspx","node/9620"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2014.aspx","node/9621"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2011.aspx","node/9622"
"/content/AboutUs/StatisticsAndReports/stats_index_legislation.aspx","node/9623"
"/content/aboutus/statisticsandreports/stats_Aerospace_TaxIncentives.aspx","node/9624"
"/Content/AboutUs/StatisticsAndReports/stats_Archived_Reports.aspx","node/9625"
"/content/aboutus/statisticsandreports/stats_ComplianceStudy.aspx","node/9626"
"/content/AboutUs/StatisticsAndReports/stats_ExemptionStudy.aspx","node/9627"
"/content/aboutus/statisticsandreports/stats_Descriptive_Statistics.aspx","node/9628"
"/Content/AboutUs/StatisticsAndReports/QBR_Changes.aspx","node/9629"
"/content/AboutUs/StatisticsAndReports/Retailers_Cost_Study/default.aspx","node/9630"
"/Content/AboutUs/StatisticsAndReports/muni_bo_study.aspx","node/9631"
"/Content/AboutUs/StatisticsAndReports/line_code_detail/default.aspx","node/9632"
"/content/AboutUs/StatisticsAndReports/IntercoTranStudy.aspx","node/9633"
"/content/AboutUs/StatisticsAndReports/Compliance_Study/default.aspx","node/9634"
"/content/AboutUs/StatisticsAndReports/High_Tech_RandD_Study/default.aspx","node/9635"
"/Content/AboutUs/StatisticsAndReports/2016/qbr216/default.aspx","node/9636"
"/Content/AboutUs/StatisticsAndReports/stats_complist.aspx","node/9637"
"/Content/AboutUs/StatisticsAndReports/2016/qbr116/default.aspx","node/9638"
"/Content/AboutUs/StatisticsAndReports/2015/qbrcal15/default.aspx","node/9639"
"/Content/AboutUs/StatisticsAndReports/2015/Tax_Statistics_2015/default.aspx","node/9640"
"/Content/AboutUs/StatisticsAndReports/2015/qbr415/default.aspx","node/9641"
"/Content/AboutUs/StatisticsAndReports/Mitigation/Default.aspx","node/9642"
"/Content/AboutUs/StatisticsAndReports/2015/qbr315/default.aspx","node/9643"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2003.aspx","node/9644"
"/Content/AboutUs/StatisticsAndReports/2015/qbr215/default.aspx","node/9645"
"/content/AboutUs/StatisticsAndReports/2015/Property_Tax_Statistics_2015/county-assessor-report.aspx","node/9646"
"/Content/AboutUs/StatisticsAndReports/2015/qbr115/default.aspx","node/9647"
"/Content/AboutUs/StatisticsAndReports/2014/Tax_Statistics_2014/default.aspx","node/9648"
"/Content/AboutUs/StatisticsAndReports/2014/qbrcal14/default.aspx","node/9649"
"/Content/AboutUs/StatisticsAndReports/2014/qbr414/default.aspx","node/9650"
"/Content/AboutUs/StatisticsAndReports/2014/qbr314/default.aspx","node/9651"
"/Content/AboutUs/StatisticsAndReports/2014/qbr214/default.aspx","node/9652"
"/Content/AboutUs/StatisticsAndReports/2014/qbr114/default.aspx","node/9653"
"/content/AboutUs/StatisticsAndReports/2014/Property_Tax_Statistics_2014/county-assessor-report.aspx","node/9654"
"/Content/AboutUs/StatisticsAndReports/2013/Tax_Statistics_2013/default.aspx","node/9655"
"/Content/AboutUs/StatisticsAndReports/2013/qbrcal13/default.aspx","node/9656"
"/Content/AboutUs/StatisticsAndReports/2013/qbr313/default.aspx","node/9657"
"/Content/AboutUs/StatisticsAndReports/2013/qbr413/default.aspx","node/9658"
"/Content/AboutUs/StatisticsAndReports/2013/qbr213/default.aspx","node/9659"
"/Content/AboutUs/StatisticsAndReports/2013/Property_Tax_Statistics_2013/default.aspx","node/9660"
"/Content/AboutUs/StatisticsAndReports/2013/qbr113/default.aspx","node/9661"
"/Content/AboutUs/StatisticsAndReports/2013/Property_Tax_Statistics_2013/county-assessor-report.aspx","node/9662"
"/Content/AboutUs/StatisticsAndReports/2013/Compare13/default.aspx","node/9663"
"/Content/AboutUs/StatisticsAndReports/2012/Tax_Statistics_2012/default.aspx","node/9664"
"/Content/AboutUs/StatisticsAndReports/2012/Tax_Exemptions_2012/Default.aspx","node/9665"
"/Content/AboutUs/StatisticsAndReports/2012/qbrcal12/default.aspx","node/9666"
"/Content/AboutUs/StatisticsAndReports/2012/qbr412/default.aspx","node/9667"
"/Content/AboutUs/StatisticsAndReports/2012/qbr312/default.aspx","node/9668"
"/Content/AboutUs/StatisticsAndReports/2012/qbr212/default.aspx","node/9669"
"/Content/AboutUs/StatisticsAndReports/2012/qbr112/default.aspx","node/9670"
"/Content/AboutUs/StatisticsAndReports/2012/Property_Tax_Statistics_2012/default.aspx","node/9671"
"/Content/AboutUs/StatisticsAndReports/stats_lrs2000.aspx","node/9672"
"/Content/AboutUs/StatisticsAndReports/2012/Compare12/default.aspx","node/9673"
"/Content/AboutUs/StatisticsAndReports/2012/Property_Tax_Statistics_2012/county-assessor-report.aspx","node/9674"
"/Content/AboutUs/StatisticsAndReports/2011/Tax_Statistics_2011/default.aspx","node/9675"
"/Content/AboutUs/StatisticsAndReports/2011/qbrcal11/default.aspx","node/9676"
"/Content/AboutUs/StatisticsAndReports/2011/qbr411/Default.aspx","node/9677"
"/Content/AboutUs/StatisticsAndReports/2011/qbr311/Default.aspx","node/9678"
"/Content/AboutUs/StatisticsAndReports/2011/qbr211/Default.aspx","node/9679"
"/Content/AboutUs/StatisticsAndReports/2011/Compare11/default.aspx","node/9680"
"/Content/AboutUs/StatisticsAndReports/2011/qbr111/Default.aspx","node/9681"
"/Content/AboutUs/StatisticsAndReports/2010/Tax_Statistics_2010/default.aspx","node/9682"
"/Content/AboutUs/StatisticsAndReports/2011/Property_Tax_Statistics_2011/default.aspx","node/9683"
"/Content/AboutUs/StatisticsAndReports/2010/Tax_Reference_2010/default.aspx","node/9684"
"/Content/AboutUs/StatisticsAndReports/2010/qbrcal10/Default.aspx","node/9685"
"/Content/AboutUs/StatisticsAndReports/2010/qbr410/default.aspx","node/9686"
"/Content/AboutUs/StatisticsAndReports/2010/qbr310/Default.aspx","node/9687"
"/Content/AboutUs/StatisticsAndReports/2010/qbr210/default.aspx","node/9688"
"/Content/AboutUs/StatisticsAndReports/2010/qbr110/default.aspx","node/9689"
"/Content/AboutUs/StatisticsAndReports/2009/Tax_Statistics_2009/default.aspx","node/9690"
"/Content/AboutUs/StatisticsAndReports/2009/qbrcal09/default.aspx","node/9691"
"/Content/AboutUs/StatisticsAndReports/2009/qbr409/default.aspx","node/9692"
"/Content/AboutUs/StatisticsAndReports/2009/qbr309/default.aspx","node/9693"
"/Content/AboutUs/StatisticsAndReports/2009/qbr209/default.aspx","node/9694"
"/Content/AboutUs/StatisticsAndReports/2009/qbr109/default.aspx","node/9695"
"/Content/AboutUs/StatisticsAndReports/2009/Property_Tax_Statistics_2009/default.aspx","node/9696"
"/Content/AboutUs/StatisticsAndReports/2008/Tax_Statistics_2008/default.aspx","node/9697"
"/Content/AboutUs/StatisticsAndReports/2009/Compare09/default.aspx","node/9698"
"/Content/AboutUs/StatisticsAndReports/2010/Compare10/default.aspx","node/9699"
"/Content/AboutUs/StatisticsAndReports/2008/qbrcal08/default.aspx","node/9700"
"/Content/AboutUs/StatisticsAndReports/2008/qbr208/default.aspx","node/9701"
"/Content/AboutUs/StatisticsAndReports/2008/qbr408/default.aspx","node/9702"
"/Content/AboutUs/StatisticsAndReports/2008/qbr308/default.aspx","node/9703"
"/Content/AboutUs/StatisticsAndReports/2008/qbr108/default.aspx","node/9704"
"/Content/AboutUs/StatisticsAndReports/2008/Property_Tax_Statistics_2008/default.aspx","node/9705"
"/Content/AboutUs/StatisticsAndReports/2008/Compare08/default.aspx","node/9706"
"/Content/AboutUs/StatisticsAndReports/2007/Tax_Statistics_2007/default.aspx","node/9707"
"/Content/AboutUs/StatisticsAndReports/2007/qbrcal07/default.aspx","node/9708"
"/Content/AboutUs/StatisticsAndReports/2007/qbr307/default.aspx","node/9709"
"/Content/AboutUs/StatisticsAndReports/2007/qbr207/default.aspx","node/9710"
"/Content/AboutUs/StatisticsAndReports/2007/qbr107/default.aspx","node/9711"
"/Content/AboutUs/StatisticsAndReports/2007/Compare07/default.aspx","node/9712"
"/Content/AboutUs/StatisticsAndReports/2007/Property_Tax_Statistics_2007/default.aspx","node/9713"
"/content/aboutus/statisticsandreports/2006/qbrcal06/default.aspx","node/9714"
"/Content/AboutUs/StatisticsAndReports/2006/Tax_Statistics_2006/default.aspx","node/9715"
"/Content/AboutUs/StatisticsAndReports/2006/qbr306/default.aspx","node/9716"
"/content/aboutus/statisticsandreports/2006/qbr406/default.aspx","node/9717"
"/Content/AboutUs/StatisticsAndReports/2010/Property_Tax_Statistics_2010/default.aspx","node/9718"
"/Content/AboutUs/StatisticsAndReports/2006/qbr106/default.aspx","node/9719"
"/Content/AboutUs/StatisticsAndReports/2006/qbr206/default.aspx","node/9720"
"/Content/AboutUs/StatisticsAndReports/2006/Compare06/default.aspx","node/9721"
"/Content/AboutUs/StatisticsAndReports/2007/qbr407/default.aspx","node/9722"
"/Content/AboutUs/StatisticsAndReports/2006/Property_Tax_Statistics_2006/default.aspx","node/9723"
"/Content/AboutUs/StatisticsAndReports/2005/qbrcal05/default.aspx","node/9724"
"/Content/AboutUs/StatisticsAndReports/2005/Tax_Statistics_2005/default.aspx","node/9725"
"/Content/AboutUs/StatisticsAndReports/2005/qbr305/default.aspx","node/9726"
"/Content/AboutUs/StatisticsAndReports/2005/qbr205/default.aspx","node/9727"
"/Content/AboutUs/StatisticsAndReports/2004/Tax_Exemptions_2004/Default.aspx","node/9728"
"/Content/AboutUs/StatisticsAndReports/2005/qbr105/default.aspx","node/9729"
"/Content/AboutUs/StatisticsAndReports/2005/Property_Tax_Statistics_2005/default.aspx","node/9730"
"/Content/AboutUs/StatisticsAndReports/2005/Compare05/default.aspx","node/9731"
"/Content/AboutUs/StatisticsAndReports/2004/Tax_Statistics_2004/default.aspx","node/9732"
"/Content/AboutUs/StatisticsAndReports/2004/qbrcal04/default.aspx","node/9733"
"/Content/AboutUs/StatisticsAndReports/2004/qbr404/default.aspx","node/9734"
"/Content/AboutUs/StatisticsAndReports/2004/qbr104/default.aspx","node/9735"
"/Content/AboutUs/StatisticsAndReports/2005/qbr405/default.aspx","node/9736"
"/Content/AboutUs/StatisticsAndReports/2004/qbr204/default.aspx","node/9737"
"/Content/AboutUs/StatisticsAndReports/2003/Tax_Statistics_2003/default.aspx","node/9738"
"/Content/AboutUs/StatisticsAndReports/2004/Compare04/default.aspx","node/9739"
"/Content/AboutUs/StatisticsAndReports/2003/qbrcal03/default.aspx","node/9740"
"/Content/AboutUs/StatisticsAndReports/2003/qbr203/default.aspx","node/9741"
"/Content/AboutUs/StatisticsAndReports/2003/qbr303/Default.aspx","node/9742"
"/Content/AboutUs/StatisticsAndReports/2003/qbr403/Default.aspx","node/9743"
"/Content/AboutUs/StatisticsAndReports/2003/qbr103/default.aspx","node/9744"
"/Content/AboutUs/StatisticsAndReports/2004/qbr304/default.aspx","node/9745"
"/Content/AboutUs/StatisticsAndReports/2002/qbrcal02/default.aspx","node/9746"
"/Content/AboutUs/StatisticsAndReports/2002/Tax_Statistics_2002/default.aspx","node/9747"
"/Content/AboutUs/StatisticsAndReports/2002/qbr302/default.aspx","node/9748"
"/Content/AboutUs/StatisticsAndReports/2002/qbr202/default.aspx","node/9749"
"/Content/AboutUs/StatisticsAndReports/2002/Property_Tax_Statistics_2002/default.aspx","node/9750"
"/Content/AboutUs/StatisticsAndReports/2002/qbr102/default.aspx","node/9751"
"/Content/AboutUs/StatisticsAndReports/2003/Property_Tax_Statistics_2003/default.aspx","node/9752"
"/Content/AboutUs/StatisticsAndReports/2002/Compare02/default.aspx","node/9753"
"/Content/AboutUs/StatisticsAndReports/2003/High_Tech_RandD_Study_2003/default.aspx","node/9754"
"/Content/AboutUs/StatisticsAndReports/2001/Tax_Statistics_2001/stats_section1.aspx","node/9755"
"/Content/AboutUs/StatisticsAndReports/2001/Tax_Statistics_2001/stats_section3.aspx","node/9756"
"/Content/AboutUs/StatisticsAndReports/2001/qbrcal01/default.aspx","node/9757"
"/Content/AboutUs/StatisticsAndReports/2001/Tax_Statistics_2001/stats_section2.aspx","node/9758"
"/Content/AboutUs/StatisticsAndReports/2001/qbr401/default.aspx","node/9759"
"/Content/AboutUs/StatisticsAndReports/2004/Property_Tax_Statistics_2004/default.aspx","node/9760"
"/Content/AboutUs/StatisticsAndReports/2001/qbr101/default.aspx","node/9761"
"/Content/AboutUs/StatisticsAndReports/2000/Tax_Statistics_2000/stats_section3.aspx","node/9762"
"/Content/AboutUs/StatisticsAndReports/2001/qbr201/default.aspx","node/9763"
"/Content/AboutUs/StatisticsAndReports/2001/Property_Tax_Statistics_2001/default.aspx","node/9764"
"/Content/AboutUs/StatisticsAndReports/2000/Tax_Statistics_2000/stats_section2.aspx","node/9765"
"/Content/AboutUs/StatisticsAndReports/2000/Tax_Statistics_2000/default.aspx","node/9766"
"/Content/AboutUs/StatisticsAndReports/2000/Tax_Statistics_2000/stats_section1.aspx","node/9767"
"/Content/AboutUs/StatisticsAndReports/2000/qbr400/default.aspx","node/9768"
"/Content/AboutUs/StatisticsAndReports/2001/Tax_Statistics_2001/default.aspx","node/9769"
"/Content/AboutUs/StatisticsAndReports/2000/QbrCal00/default.aspx","node/9770"
"/Content/AboutUs/StatisticsAndReports/2000/Qbr300/default.aspx","node/9771"
"/Content/AboutUs/StatisticsAndReports/2000/qbr200/default.aspx","node/9772"
"/Content/AboutUs/StatisticsAndReports/2000/High_Tech_RandD_Study_2000/default.aspx","node/9773"
"/Content/AboutUs/StatisticsAndReports/2000/Qbr100/default.aspx","node/9774"
"/Content/AboutUs/StatisticsAndReports/2001/qbr301/default.aspx","node/9775"
"/Content/AboutUs/StatisticsAndReports/2000/Property_Tax_Statistics_2000/default.aspx","node/9776"
"/Content/AboutUs/StatisticsAndReports/2000/Compare00/default.aspx","node/9777"
"/Content/AboutUs/StatisticsAndReports/1999/Tax_Statistics_1999/stats_section4.aspx","node/9778"
"/Content/AboutUs/StatisticsAndReports/1999/Tax_Statistics_1999/stats_section3.aspx","node/9779"
"/Content/AboutUs/StatisticsAndReports/1999/Tax_Statistics_1999/default.aspx","node/9780"
"/Content/AboutUs/StatisticsAndReports/1999/Tax_Statistics_1999/stats_section2.aspx","node/9781"
"/Content/AboutUs/StatisticsAndReports/1999/qbr499/default.aspx","node/9782"
"/Content/AboutUs/StatisticsAndReports/1999/qbrcal99/default.aspx","node/9783"
"/Content/AboutUs/StatisticsAndReports/1999/qbr399/default.aspx","node/9784"
"/Content/AboutUs/StatisticsAndReports/1999/Property_Tax_Statistics_1999/default.aspx","node/9785"
"/Content/AboutUs/StatisticsAndReports/1999/qbr299/default.aspx","node/9786"
"/Content/AboutUs/StatisticsAndReports/1999/Compare99/default.aspx","node/9787"
"/Content/AboutUs/StatisticsAndReports/1998/Tax_Statistics_1998/default.aspx","node/9788"
"/Content/AboutUs/StatisticsAndReports/1999/qbr199/default.aspx","node/9789"
"/Content/AboutUs/StatisticsAndReports/1998/qbrcal98/default.aspx","node/9790"
"/Content/AboutUs/StatisticsAndReports/1998/qbr498/default.aspx","node/9791"
"/Content/AboutUs/StatisticsAndReports/1998/Property_Tax_Statistics_1998/default.aspx","node/9792"
"/Content/AboutUs/StatisticsAndReports/1999/Tax_Statistics_1999/stats_section1.aspx","node/9793"
"/Content/AboutUs/StatisticsAndReports/1998/qbr398/default.aspx","node/9794"
"/Content/AboutUs/StatisticsAndReports/1998/qbr198/default.aspx","node/9795"
"/Content/AboutUs/StatisticsAndReports/1998/Compare98/default.aspx","node/9796"
"/Content/AboutUs/StatisticsAndReports/2002/qbr402/default.aspx","node/9797"
"/Content/AboutUs/StatisticsAndReports/1997/Tax_Statistics_1997/default.aspx","node/9798"
"/Content/AboutUs/StatisticsAndReports/1997/qbrcal97/default.aspx","node/9799"
"/Content/AboutUs/StatisticsAndReports/1997/qbr497/default.aspx","node/9800"
"/Content/AboutUs/StatisticsAndReports/1997/qbr397/default.aspx","node/9801"
"/Content/AboutUs/StatisticsAndReports/1996/qbr496/default.aspx","node/9802"
"/Content/AboutUs/StatisticsAndReports/1997/qbr197/default.aspx","node/9803"
"/Content/AboutUs/StatisticsAndReports/1997/High_Tech_RandD_Study_1997/default.aspx","node/9804"
"/Content/AboutUs/StatisticsAndReports/1996/qbr396/default.aspx","node/9805"
"/Content/AboutUs/StatisticsAndReports/1996/qbrcal96/default.aspx","node/9806"
"/Content/AboutUs/StatisticsAndReports/1998/qbr298/default.aspx","node/9807"
"/Content/AboutUs/StatisticsAndReports/1996/qbr296/default.aspx","node/9808"
"/Content/AboutUs/StatisticsAndReports/1996/qbr196/default.aspx","node/9809"
"/Content/AboutUs/StatisticsAndReports/1995/qbrcal95/default.aspx","node/9810"
"/Content/AboutUs/StatisticsAndReports/1995/qbr495/default.aspx","node/9811"
"/Content/AboutUs/StatisticsAndReports/1995/qbr395/default.aspx","node/9812"
"/content/AboutUs/mission.aspx","node/9813"
"/Content/AboutUs/QualityService.aspx","node/9814"
"/Content/AboutUs/StatisticsAndReports/1997/qbr297/default.aspx","node/9815"
"/content/AboutUs/Heartbleed.aspx","node/9816"
"/Content/AboutUs/contracts.aspx","node/9817"
"/content/AboutUs/CustomerSvcPrinciples.aspx","node/9818"
"/content/AboutUs/careers/Default.aspx","node/9819"
"/content/AboutUs/rss.aspx","node/9820"
"/content/AboutUs/ExecutiveBios.aspx","node/9821"
